"employee_id","Experience_Category","claim_id","paid_cost$","loss_location_at","loss_location_on","city_of_incident","apta_desc","asset_vehicle_year","asset_manufacturer","loss_date","lat","long","formatted_address","years","cost_range","bus_age"
281918,">60 Months",194359,273.18,"Kootenay St","E Hastings St","Vancouver","Collisions with Other Vehicles",2009,"NOV",2013-12-16,49.2811202,-123.0256976,"Kootenay St & E Hastings St, Vancouver, BC V5K 2A9, Canada",2013,"Level2 ($200-$1.000)",4
281918,">60 Months",215800,1917.83,NA,"Joyce Station","Vancouver","Collisions with Objects",2009,"NOV",2016-04-25,49.2383732,-123.0317578,"Joyce–Collingwood Station, Vancouver, BC V5R, Canada",2016,"Level3 ($1.000-$10.000)",7
281918,">60 Months",218170,431.98,"Lougheed Hwy","Willingdon Ave","Burnaby","Collisions with Objects",2009,"NOV",2016-06-28,49.2663512,-123.0032816,"Willingdon Ave & Lougheed Hwy, Burnaby, BC V5C, Canada",2016,"Level2 ($200-$1.000)",7
281918,">60 Months",221100,382.26,"142 St","88 Ave","Surrey","Collisions with Objects",2006,"WF",2016-11-03,49.133595,-122.828395,"Eastbound 72 Ave @ 142 St, Surrey, BC V3W 2R1, Canada",2016,"Level2 ($200-$1.000)",10
388684,">60 Months",231462,2094.69,"203 St","Fraser Hwy","Langley","Collisions with Objects",2006,"WF",2017-10-21,49.1055604,-122.6602276,"Fraser Hwy & 203 St, Langley City, BC V3A 4E7, Canada",2017,"Level3 ($1.000-$10.000)",11
388678,">60 Months",191693,0,"Westminster Hwy","Gilbert Rd","Richmond","Collisions with Objects",1996,"WF",2013-08-24,49.1701301,-123.1476268,"Westminster Hwy & Gilbert Rd, Richmond, BC V6X 1A2, Canada",2013,"Level1 (<$200)",17
388678,">60 Months",204898,0,NA,"4387 Portland St","Burnaby","Collisions with Other Vehicles",2009,"NOV",2015-03-17,49.212301,-123.0055114,"4387 Portland St, Burnaby, BC V5J 2N5, Canada",2015,"Level1 (<$200)",6
388678,">60 Months",229141,0,"Bay 10","New Westminster Station","New Westminster","Collisions with Other Vehicles",NA,"WF",2017-07-31,49.201085,-122.914339,"New Westminster Station @ Bay 10, New Westminster, BC V3M, Canada",2017,"Level1 (<$200)",NA
388679,">60 Months",194823,295.22,"W 59th Ave","Oak St","Vancouver","Collisions with Objects",2006,"WF",2014-01-10,49.217111,-123.129293,"W 59th Ave & Oak St, Vancouver, BC V6P, Canada",2014,"Level2 ($200-$1.000)",8
388679,">60 Months",235520,1725.02,NA,"Grandview Hwy","Vancouver","Collisions with Objects (at G/C)",2006,"WF",2018-03-12,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada",2018,"Level3 ($1.000-$10.000)",12
388680,">60 Months",188842,1173.54,"Linden Ave","Edmonds St","Burnaby","Collisions with Objects",2007,"NOV",2013-04-27,49.2192136,-122.9501404,"Linden Ave & Edmonds St, Burnaby, BC V3N 1A9, Canada",2013,"Level3 ($1.000-$10.000)",6
388680,">60 Months",191670,610.57,"Deer Lake Ave","Deer Lake Pky","Burnaby","Collisions with Objects",2009,"NOV",2013-08-21,49.2417947,-122.9756071,"Deer Lake Pkwy & Deer Lake Ave, Burnaby, BC V5G 2L8, Canada",2013,"Level2 ($200-$1.000)",4
388680,">60 Months",198130,1700.64,"Joyce St","Joyce Station Loop","Vancouver","Collisions with Other Vehicles",2007,"NOV",2014-05-31,49.2370957,-123.0328071,"5258 Joyce St, Vancouver, BC V5R 6C9, Canada",2014,"Level3 ($1.000-$10.000)",7
388680,">60 Months",251335,0,"Garden Ave","Marine Dr","North Vancouver","Collisions with Other Vehicles",2008,"NOV",2019-09-07,49.3239421,-123.1189449,"Marine Dr & Garden Ave, North Vancouver, BC V7P 3A5, Canada",2019,"Level1 (<$200)",11
393349,">60 Months",230488,0,NA,"Haney Place Stn","Maple Ridge","Collisions with Other Vehicles (at G/C)",NA,"GM",2017-09-19,49.2194836,-122.5971639,"Haney Place @ Bay 7, Haney Pl, Maple Ridge, BC V2X 6G2, Canada",2017,"Level1 (<$200)",NA
388668,">60 Months",190371,987.6,"W 68th Ave","Granville St","Vancouver","Collisions with Other Vehicles",2009,"WF",2013-07-03,49.2105113,-123.1404567,"Granville St & W 68th Ave, Vancouver, BC V6P 4Z7, Canada",2013,"Level2 ($200-$1.000)",4
388668,">60 Months",251446,0,"Parker St","Commerical Dr","Vancouver","Collisions with Other Vehicles",2009,"WF",2019-09-11,49.2757655,-123.0695393,"Commercial Dr & Parker St, Vancouver, BC V5L 2K5, Canada",2019,"Level1 (<$200)",10
388671,">60 Months",213951,1039.14,"W Pender St","Thurlow St","Vancouver","Collisions with Other Vehicles",2008,"NOV",2016-02-23,49.2875258,-123.1204064,"Thurlow St & W Pender St, Vancouver, BC V7X, Canada",2016,"Level3 ($1.000-$10.000)",8
388671,">60 Months",236422,2769.05,NA,"Joyce Station Loop","Vancouver","Collisions with Objects (at G/C)",2007,"NOV",2018-04-20,49.2383732,-123.0317578,"Joyce–Collingwood Station, Vancouver, BC V5R, Canada",2018,"Level3 ($1.000-$10.000)",11
359487,">60 Months",193665,0,"Harris Rd","Lougheed Hwy","Pitt Meadows","Collisions with Other Vehicles",2000,"WF",2013-11-18,49.2311781,-122.6894235,"Harris Rd & Lougheed Hwy, Pitt Meadows, BC V3Y 1Z2, Canada",2013,"Level1 (<$200)",13
359487,">60 Months",238331,0,"Spring St","2900 Blk","Port Moody","Collisions with Other Vehicles",2006,"WF",2018-06-26,49.2772271,-122.8478947,"2900 Spring St, Port Moody, BC V3H 1Z7, Canada",2018,"Level1 (<$200)",12
359487,">60 Months",239378,0,"Willingdon Ave","Hastings St","Burnaby","Collisions with Objects",2006,"WF",2018-07-30,49.281019,-123.0031033,"Hastings St & Willingdon Ave, Burnaby, BC V5C 2K3, Canada",2018,"Level1 (<$200)",12
245398,">60 Months",186048,0,"HOWE ST","GEORGIA ST","Vancouver","Collisions with Other Vehicles",2008,"NOV",2012-12-19,49.2831582,-123.1191438,"W Georgia St & Howe St, Vancouver, BC V6Z 2H7, Canada",2012,"Level1 (<$200)",4
245398,">60 Months",186615,253.84,"BUTE ST","GEORGIA ST","Vancouver","Collisions with Objects",2008,"NOV",2013-01-14,49.2871207,-123.1252793,"W Georgia St & Bute St, Vancouver, BC V6E 4E6, Canada",2013,"Level2 ($200-$1.000)",5
269602,">60 Months",119110,0,"23 AVE","OAK","Vancouver","Collisions with Other Vehicles",NA,NA,2011-03-16,49.2508015,-123.127421,"W 23rd Ave & Oak St, Vancouver, BC V5Z 2B3, Canada",2011,"Level1 (<$200)",NA
269602,">60 Months",175482,0,"SEYMOUR","CORDOVA","Vancouver","Collisions with Other Vehicles",NA,NA,2011-12-22,49.2853274,-123.1118627,"W Cordova St & Seymour St, Vancouver, BC V6B 0A4, Canada",2011,"Level1 (<$200)",NA
269602,">60 Months",180092,274.66,"Minto Cres","Granville St","Vancouver","Collisions with Objects",2006,"WF",2012-04-10,49.2428032,-123.1392969,"Granville St & Minto Crescent, Vancouver, BC V6H 3M2, Canada",2012,"Level2 ($200-$1.000)",6
269602,">60 Months",180576,459.41,"MELVILLE ST","Thurlow St","Vancouver","Collisions with Other Vehicles",2009,"NOV",2012-04-30,49.2864643,-123.1220411,"Melville St & Thurlow St, Vancouver, BC V6E 0A1, Canada",2012,"Level2 ($200-$1.000)",3
269602,">60 Months",180887,410.49,"Dunsmuir St","Burrard St","Vancouver","Collisions with Other Vehicles",2009,"NOV",2012-05-11,49.2855457,-123.1193954,"Burrard St & Dunsmuir St, Vancouver, BC V6C, Canada",2012,"Level2 ($200-$1.000)",3
269602,">60 Months",208412,591.15,"Windsor St","E Broadway","Vancouver","Collisions with Other Vehicles",2006,"WF",2015-08-04,49.2624273,-123.083292,"E Broadway & Windsor St, Vancouver, BC V5T 4N7, Canada",2015,"Level2 ($200-$1.000)",9
269602,">60 Months",212974,0,NA,"UBC Loop","Vancouver","Collisions with Other Vehicles",2007,"NOV",2016-01-19,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada",2016,"Level1 (<$200)",9
280788,">60 Months",173679,0,"DUNSMUIR","BURRARD","Vancouver","Collisions with Objects",NA,NA,2011-07-13,49.2855457,-123.1193954,"Burrard St & Dunsmuir St, Vancouver, BC V6C, Canada",2011,"Level1 (<$200)",NA
280788,">60 Months",196951,295.3,"Spruce St","Smith Ave","Burnaby","Collisions with Objects",2007,"NOV",2014-04-10,49.2470046,-123.0198469,"Spruce St & Smith Ave, Burnaby, BC V5G 1X8, Canada",2014,"Level2 ($200-$1.000)",7
364250,">60 Months",171186,0,"Waterloo St","W Broadway","Vancouver","Collisions with Other Vehicles",NA,NA,2011-01-11,49.2642758,-123.1798446,"W Broadway & Waterloo St, Vancouver, BC V6R 3H4, Canada",2011,"Level1 (<$200)",NA
364250,">60 Months",171186,0,"Waterloo St","W Broadway","Vancouver","Collisions with Other Vehicles",NA,NA,2011-01-11,49.2642758,-123.1798446,"W Broadway & Waterloo St, Vancouver, BC V6R 3H4, Canada",2011,"Level1 (<$200)",NA
364250,">60 Months",200183,1059.11,"Commercial Dr","W Broadway","Vancouver","Collisions with Other Vehicles",2009,"WF",2014-08-29,49.2691439,-123.0696654,"Commercial Dr, Vancouver, BC, Canada",2014,"Level3 ($1.000-$10.000)",5
364250,">60 Months",203542,0,"Commercial Dr","Grandview Hwy N","Vancouver","Collisions with Other Vehicles",2009,"WF",2015-01-15,49.263731,-123.069751,"Commercial Dr & N Grandview Hwy, Vancouver, BC V5N 4B7, Canada",2015,"Level1 (<$200)",6
364250,">60 Months",205592,0,NA,"UBC Loop","Vancouver","Collisions with Other Vehicles",2009,"WF",2015-04-13,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada",2015,"Level1 (<$200)",6
364250,">60 Months",208862,0,"Ontario St","W Broadway","Vancouver","Collisions with Other Vehicles",2009,"WF",2015-08-17,49.2630088,-123.104889,"W Broadway & Ontario St, Vancouver, BC V5Y 1P1, Canada",2015,"Level1 (<$200)",6
364250,">60 Months",229064,294.81,"Waterloo St","W Broadway St","Vancouver","Collisions with Other Vehicles",2007,"WF",2017-07-27,49.2642758,-123.1798446,"W Broadway & Waterloo St, Vancouver, BC V6R 3H4, Canada",2017,"Level2 ($200-$1.000)",10
364250,">60 Months",229065,0,"Waterloo St","W Broadway St","Vancouver","Collisions with Other Vehicles",2007,"WF",2017-07-27,49.2642758,-123.1798446,"W Broadway & Waterloo St, Vancouver, BC V6R 3H4, Canada",2017,"Level1 (<$200)",10
364250,">60 Months",233922,374.87,"Heather St","W Broadway St","Vancouver","Collisions with Objects",NA,"WF",2018-01-12,49.2632911,-123.1198761,"W Broadway & Heather St, Vancouver, BC V5Z 3J2, Canada",2018,"Level2 ($200-$1.000)",NA
364250,">60 Months",240058,0,NA,"Granview Stn","Vancouver","Collisions with Other Vehicles (at G/C)",2016,"WF",2018-08-22,49.2863435,-123.1159795,"Canada, British Columbia, Vancouver, CA BC Vancouver #514 - 850 Hastings Street W邮政编码: V6C 1E1",2018,"Level1 (<$200)",2
364250,">60 Months",246314,0,"Willow St","W Broadway St","Vancouver","Collisions with Other Vehicles",2016,"WF",2019-03-01,49.2633312,-123.1218259,"W Broadway & Willow St, Vancouver, BC V5Z 1K1, Canada",2019,"Level1 (<$200)",3
388663,">60 Months",181918,741.39,"KNIGHT STREET","49TH","Vancouver","Collisions with Objects",1998,"WF",2012-06-20,49.2253525,-123.0774146,"Knight St & E 49th Ave, Vancouver, BC V5W 2J6, Canada",2012,"Level2 ($200-$1.000)",14
388663,">60 Months",209131,11301.13,"60 Ave","King George Hwy","Surrey","Collisions with Other Vehicles",1999,"WF",2015-08-30,49.2056977,-122.8843891,"60 King George Blvd, Surrey, BC V3V, Canada",2015,"Level4 (>$10.000)",16
388663,">60 Months",244008,411.26,"Oakland Pl","Sperling Ave","Burnaby","Collisions with Other Vehicles",2009,"NOV",2019-01-07,49.2295838,-122.9650224,"Sperling Ave & Oakland St, Burnaby, BC V5E 2T8, Canada",2019,"Level2 ($200-$1.000)",10
388664,">60 Months",181983,0,"NELSON STREET","KINGSWAY","Burnaby","Collisions with Other Vehicles",2007,"NOV",2012-06-21,49.2266971,-122.9943283,"Nelson Ave & Kingsway, Burnaby, BC V5H 4P2, Canada",2012,"Level1 (<$200)",5
388664,">60 Months",194755,0,"University Blvd","WESTBROOK MALL","Vancouver","Collisions with Other Vehicles",1999,"WF",2014-01-07,49.2663592,-123.2454208,"University Blvd & Wesbrook Mall, University Endowment Lands, BC V6T, Canada",2014,"Level1 (<$200)",15
388665,">60 Months",232569,341.68,NA,"PTC Yard","Port Coquitlam","Collisions with Other Vehicles",2000,"WF",2017-11-29,49.2628382,-122.7810708,"Port Coquitlam, BC, Canada",2017,"Level2 ($200-$1.000)",17
388666,">60 Months",168361,3000,"10 HWY LANGLEY BYPASS","FRASER HWY","Langley","Collisions with Other Vehicles",NA,NA,2011-03-18,49.1010481,-122.6433105,"Fraser Hwy & Langley Bypass, Langley City, BC V3A, Canada",2011,"Level3 ($1.000-$10.000)",NA
388666,">60 Months",215559,236.27,"96 Ave","123A St","Surrey","Collisions with Objects",2006,"WF",2016-04-21,49.177159,-122.880521,"123a St & 96 Ave, Surrey, BC V3V 1W8, Canada",2016,"Level2 ($200-$1.000)",10
388660,">60 Months",242278,0,NA,"COQUITLAM STATION BUS PARKING","Coquitlam","Collisions with Other Vehicles",2006,"WF",2018-11-13,49.2739076,-122.800077,"Coquitlam Central, 2900 Barnet Hwy, Coquitlam, BC V3B 0G1, Canada",2018,"Level1 (<$200)",12
388661,">60 Months",213220,1900,"Grandview Hwy","Commercial Dr","Vancouver","Collisions with Other Vehicles",2006,"WF",2016-01-26,49.263731,-123.069751,"Commercial Dr & N Grandview Hwy, Vancouver, BC V5N 4B7, Canada",2016,"Level3 ($1.000-$10.000)",10
388661,">60 Months",225066,536.71,"Victoria Dr","Kingsway","Vancouver","Collisions with Objects",2007,"NOV",2017-03-20,49.2451422,-123.0652318,"Kingsway & Victoria Dr, Vancouver, BC V5N 2S9, Canada",2017,"Level2 ($200-$1.000)",10
388661,">60 Months",236318,374.87,"Minto Cres","Granville St","Vancouver","Collisions with Objects",2006,"WF",2018-04-12,49.2428032,-123.1392969,"Granville St & Minto Crescent, Vancouver, BC V6H 3M2, Canada",2018,"Level2 ($200-$1.000)",12
388662,">60 Months",181941,310.97,"GRAHAM AVENUE","6TH STREET","Burnaby","Collisions with Other Vehicles",2007,"NOV",2012-06-20,49.2231784,-122.9329475,"Graham Ave & 6th St, Burnaby, BC V3N 3M2, Canada",2012,"Level2 ($200-$1.000)",5
388662,">60 Months",181942,0,"GRAHAM AVENUE","6TH STREET","Burnaby","Collisions with Other Vehicles",2009,"NOV",2012-06-20,49.2231784,-122.9329475,"Graham Ave & 6th St, Burnaby, BC V3N 3M2, Canada",2012,"Level1 (<$200)",3
388662,">60 Months",217078,397.18,NA,"Willingdon","Burnaby","Collisions with Objects",2009,"NOV",2016-06-14,49.2504925,-123.00441,"Willingdon Ave, Burnaby, BC, Canada",2016,"Level2 ($200-$1.000)",7
280787,">60 Months",208371,3000,"Richards St","W Pender St","Vancouver","Collisions with Objects",2009,"NOV",2015-08-03,49.283396,-123.1128809,"Richards St & W Pender St, Vancouver, BC V6B 3A2, Canada",2015,"Level3 ($1.000-$10.000)",6
283343,">60 Months",183181,0,"Kootenay and Hastings Loop","E Hastings St","Vancouver","Collisions with Other Vehicles",2006,"WF",2012-08-17,49.2811438,-123.0236986,"Hastings St & E Hastings St, Vancouver, BC V5K 2B1, Canada",2012,"Level1 (<$200)",6
283343,">60 Months",184371,275.59,"4200 BLOCK","GRANVILLE ST","Vancouver","Collisions with Objects",2006,"WF",2012-10-08,49.2483484,-123.1391386,"4200 Granville St, Vancouver, BC, Canada",2012,"Level2 ($200-$1.000)",6
283343,">60 Months",186729,373.62,"26TH AVE","GRANVILLE ST","Vancouver","Collisions with Objects",2006,"WF",2013-01-18,49.2483484,-123.1391386,"Granville St & W 26th Ave, Vancouver, BC V6J 2V6, Canada",2013,"Level2 ($200-$1.000)",7
283343,">60 Months",212887,579.21,"Cambie St","W Hastings St","Vancouver","Collisions with Other Vehicles",2009,"NOV",2016-01-13,49.2825406,-123.1095738,"Cambie St & W Hastings St, Vancouver, BC V6B 2N4, Canada",2016,"Level2 ($200-$1.000)",7
333192,">60 Months",210381,2159.24,"Metrotown Station Loop","Metrotown Station Loop","Burnaby","Collisions with Other Vehicles",2009,"NOV",2015-10-15,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada",2015,"Level3 ($1.000-$10.000)",6
333192,">60 Months",219049,2227.48,"Lougheed Hwy","Willingdon","Burnaby","Collisions with Objects",2007,"NOV",2016-08-24,49.2663512,-123.0032816,"Willingdon Ave & Lougheed Hwy, Burnaby, BC V5C, Canada",2016,"Level3 ($1.000-$10.000)",9
333192,">60 Months",222784,0,"William Ave","Lynn Valley Rd","North Vancouver","Collisions with Other Vehicles",2007,"NOV",2017-01-02,49.3304378,-123.0505456,"Lynn Valley Rd & William Ave, North Vancouver, BC V7J 2P6, Canada",2017,"Level1 (<$200)",10
239534,">60 Months",191064,0,"Capilano MALL","Marine Dr","North Vancouver","Collisions with Other Vehicles",2008,"NOV",2013-07-26,49.3243743,-123.1224487,"Marine Dr & Capilano Rd, North Vancouver, BC V7P 3S6, Canada",2013,"Level1 (<$200)",5
388656,">60 Months",177899,0,"152 STREET","16 AVENUE","White Rock","Collisions with Objects",NA,NA,2011-07-14,49.0311693,-122.8011601,"16 Ave & 152 St, Surrey, BC V4A, Canada",2011,"Level1 (<$200)",NA
388656,">60 Months",254000,0,"84 Ave","King George Blvd","Surrey","Collisions with Other Vehicles",2015,"WF",2019-11-30,49.1554464,-122.845802,"King George Blvd & 84 Ave, Surrey, BC V3W, Canada",2019,"Level1 (<$200)",4
388654,">60 Months",169209,350.13,"BOND","WILLINGDON","Vancouver","Collisions with Objects",NA,NA,2011-02-02,49.2353951,-123.0034,"Bond St & Willingdon Ave, Burnaby, BC V5H 2T3, Canada",2011,"Level2 ($200-$1.000)",NA
368832,">60 Months",175796,459.41,"LANDSOWNE","#3 RD","Richmond","Collisions with Other Vehicles",NA,NA,2012-02-15,49.1739122,-123.1368381,"Lansdowne Rd & Number 3 Rd, Richmond, BC V6X 2C7, Canada",2012,"Level2 ($200-$1.000)",NA
368832,">60 Months",216506,0,NA,"Ladner Exchange","Delta","Collisions with Other Vehicles",2001,"OBI",2016-05-26,49.087654,-123.061833,"Ladner Exchange @ Bay 3, Delta, BC V4K, Canada",2016,"Level1 (<$200)",15
368832,">60 Months",222872,374.87,"W 59 Ave","Granville St","Vancouver","Collisions with Objects",NA,"WF",2017-01-09,49.2173662,-123.140223,"Granville St & W 59th Ave, Vancouver, BC V6P 1Z2, Canada",2017,"Level2 ($200-$1.000)",NA
368832,">60 Months",231723,170.85,"Brighouse Stn","No. 3 Rd","Richmond","Collisions with Objects (at G/C)",NA,"WF",2017-11-02,49.1681432,-123.136307,"Richmond - Brighouse, 6222 Number 3 Rd, Richmond, BC V6Y 2B3, Canada",2017,"Level1 (<$200)",NA
368832,">60 Months",244422,1529,"No. 2 Rd","Blundell Rd","Richmond","Collisions with Objects",2001,"WF",2019-01-07,49.1555819,-123.1588982,"No 2 Rd & Blundell Rd, Richmond, BC V7C 3L9, Canada",2019,"Level3 ($1.000-$10.000)",18
263248,">60 Months",187154,97.84,"BRIDGEPORT STN.","GREAT CANADIAN WAY","Richmond","Collisions with Other Vehicles",2001,"OBI",2013-02-06,49.1955328,-123.1260566,"Bridgeport Station, Richmond, BC V6X, Canada",2013,"Level1 (<$200)",12
263248,">60 Months",197344,0,"Hwy 10","Hwy 17","Delta","Collisions with Other Vehicles",2001,"OBI",2014-04-30,49.0900163,-123.0557917,"Eastbound Hwy 10 @ Hwy 17A, Delta, BC V4K 1X7, Canada",2014,"Level1 (<$200)",13
255262,">60 Months",185994,1675.88,"MAIN ST","KINGSWAY","Vancouver","Collisions with Other Vehicles",2006,"WF",2012-12-17,49.2643727,-123.1008663,"Main St & Kingsway, Vancouver, BC V5T, Canada",2012,"Level3 ($1.000-$10.000)",6
255262,">60 Months",186482,0,"57TH","MAIN ST","Vancouver","Collisions with Other Vehicles",2007,"WF",2013-01-08,49.2184535,-123.101887,"Main St & E 57th Ave, Vancouver, BC V5X 3J5, Canada",2013,"Level1 (<$200)",6
359307,">60 Months",244456,0,"W Broadway St","Cambie St","Vancouver","Collisions with Other Vehicles",NA,"NOV",2019-01-26,49.2632793,-123.1149908,"Cambie St & W Broadway, Vancouver, BC V5Z 4M5, Canada",2019,"Level1 (<$200)",NA
359307,">60 Months",245791,0,"E 53rd Ave","Knight St","Vancouver","Collisions with Other Vehicles",2018,"NOV",2019-03-12,49.2218017,-123.0774683,"Knight St & E 53rd Ave, Vancouver, BC V5P 4P7, Canada",2019,"Level1 (<$200)",1
337351,">60 Months",168256,1892.62,"23 AVE","KNIGHT","Vancouver","Collisions with Other Vehicles",NA,NA,2011-03-08,49.2498945,-123.0761922,"Knight St & E 23rd Ave, Vancouver, BC V5V 3E4, Canada",2011,"Level3 ($1.000-$10.000)",NA
337351,">60 Months",204854,296.32,"Commercial Dr","E 41st Ave","Vancouver","Collisions with Objects",2006,"WF",2015-03-14,49.2325922,-123.0686999,"Commercial St & E 41st Ave, Vancouver, BC V5P, Canada",2015,"Level2 ($200-$1.000)",9
388651,">60 Months",216506,0,NA,"Ladner Exchange","Delta","Collisions with Other Vehicles",2001,"OBI",2016-05-26,49.087654,-123.061833,"Ladner Exchange @ Bay 3, Delta, BC V4K, Canada",2016,"Level1 (<$200)",15
393210,">60 Months",196047,160.36,"Bennett Rd","No. 3 Rd","Richmond","Collisions with Objects",1998,"WF",2014-03-03,49.1609935,-123.1366584,"Bennett Rd & Number 3 Rd, Richmond, BC V6Y 1N3, Canada",2014,"Level1 (<$200)",16
395570,">60 Months",173564,801.85,"SOUTH FENCE","SURREY CENTRAL LOOP","Surrey","Collisions with Other Vehicles",NA,NA,2011-08-15,49.0721037,-122.8218102,"King George Blvd, Surrey, BC V3T 5H9, Canada",2011,"Level2 ($200-$1.000)",NA
395570,">60 Months",243597,0,"Buswell St","Saba Rd","Richmond","Collisions with Objects",1999,"WF",2018-12-26,49.1688525,-123.133685,"Buswell St & Saba Rd, Richmond, BC V6Y 4B4, Canada",2018,"Level1 (<$200)",19
